mean_yaw,std_yaw,yaw_range,mean_pitch,std_pitch,pitch_range,mean_roll,std_roll,looking_down_ratio,mean_downward_severity,max_downward_severity,forward_ratio,away_ratio,face_visible_ratio,head_movement,orientation_change_rate,mean_confidence,label
-0.03413223631951776,0.5078682889710867,2.4669900121592674,0.5877643785100596,0.22977093085899614,0.667793678424821,6.920104954736225,7.241466673304464,0.39755351681957185,0.30190890528959063,1.0,0.2874617737003058,0.7125382262996942,1.0,0.06682774467008526,0.018404907975460124,0.9050976730632491,Low Engagement
0.12340828221932733,0.37384633345201096,1.6952942423070954,0.7187752609727082,0.21193800572468968,0.667793678424821,6.3257542800413935,7.383691621357877,0.6413373860182371,0.4983856690438583,1.0,0.15501519756838905,0.8449848024316109,1.0,0.05669577195600024,0.021341463414634148,0.9136911315396201,Low Engagement
0.08159012612423386,0.12792095505255574,0.3837290807704104,0.5787999791523163,0.02785402208383138,0.12830378285057809,-1.3742249036895415,4.133888475042242,0.0,0.012068593070577399,0.11408494092128155,1.0,0.0,1.0,0.028554206638710285,0.0,0.9484444555886294,Engaged
0.15030334462844577,0.11431939950398903,0.6034106635763491,0.5490569651069456,0.026489342648661204,0.12029922603243215,-0.20396645147273318,4.036497567893265,0.0,0.0011814081620636027,0.08875207310644617,0.8944954128440367,0.10550458715596331,1.0,0.028622791787984093,0.03686635944700461,0.9458587738352084,Engaged
0.06845154176562634,0.03218170634675757,0.15235006538388904,0.5455625688029089,0.026760419252133256,0.10876063238072331,3.320259243329889,2.19598463131494,0.0,0.0014849147711302267,0.0503604936357549,1.0,0.0,1.0,0.03621906587718899,0.0,0.9457366139116422,Engaged
0.10047647442857605,0.14931579497930456,0.878676345863565,0.548264435787578,0.026966547391651448,0.1967102152779816,2.309798999167052,2.565517784436232,0.0,0.0020573485517043693,0.08067729450602666,0.9357798165137615,0.06422018348623854,1.0,0.03726505248287241,0.009216589861751152,0.9482736795320423,Engaged
0.0883450750992311,0.1267591105756174,0.8043351770667357,0.5557021419700184,0.027734923381408132,0.17605755122679184,0.040102851381516466,3.0238525843967463,0.0,0.003477309436362256,0.1538213815423133,0.9778761061946902,0.022123893805309734,1.0,0.025248124070680066,0.0044444444444444444,0.9476921347390234,Engaged
0.20169508456379062,0.2845789580557171,1.225135634043195,0.5453152605200684,0.047908769911165654,0.22828700756301096,1.1138198876804037,7.950748941656033,0.0,0.0046101842227640605,0.1235594774721051,0.7117117117117117,0.2882882882882883,1.0,0.04898043657159197,0.01809954751131222,0.9418699378902847,Neutral
0.10215713459382154,0.1615985932060596,0.7007963628471553,0.5444536397570846,0.050645073764913076,0.1904547595629726,3.1222962386863924,2.8774302440302484,0.0,0.0029454877296508247,0.0851565651850986,0.9590909090909091,0.04090909090909091,1.0,0.039251454636816493,0.0182648401826484,0.9387386378916827,Neutral
0.08966215204744023,0.11292835063275121,0.49648255730918334,0.5589720558883722,0.027445413231624596,0.12257379147208242,1.36476658381132,3.049426394789312,0.0,0.0019234989250984762,0.041551650755450156,0.9906103286384976,0.009389671361502348,1.0,0.02775892083826902,0.014150943396226415,0.9482162124674085,Neutral
