mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
0.29207860223324816,0.1716044189284798,0.5361376981175268,0.028260601378503256,-0.5268147456143597,2.968668573052191,0.0,0.5901639344262295,1.0,0.03248597958719604,0.9368196188426409,Neutral
0.2764405534399896,0.1668892504653827,0.5432065970856738,0.03112232742459578,0.22785659928382918,3.3871818686403343,0.0,0.6216216216216216,1.0,0.03532112644967905,0.9368903564440237,Neutral
0.24145781345491196,0.20233360101045963,0.5407871889033061,0.02979630054264803,-0.17957140760218263,3.3979365699451964,0.0,0.631578947368421,1.0,0.036164808060661906,0.9370462110168055,Neutral
0.19424746080392005,0.24727084673532465,0.5384389966168814,0.028705571194611305,-0.2839171782509405,3.4406390034451237,0.0,0.6363636363636364,1.0,0.03809808969884804,0.9379356480264044,Neutral
0.13890553716108386,0.27704137625954267,0.5387008371833274,0.0280281415120864,-0.11980154144289802,3.500090391637229,0.0,0.6363636363636364,1.0,0.04100475696498186,0.938499590019127,Neutral
0.14598217414469772,0.28969537591834427,0.5389372632281799,0.02901465956800906,-0.05880197059876429,3.833529381582772,0.0,0.6493506493506493,1.0,0.05293621875314893,0.9378657077814078,Neutral
0.11907663791027354,0.26517999292464733,0.5452540790395539,0.029348298179417337,0.7246485787860976,3.818623851013973,0.0,0.7012987012987013,1.0,0.04911758708100946,0.938004415530663,Neutral
0.07164270840291502,0.2759362795491244,0.5447123037584809,0.02761034425222035,0.15578032211783302,3.4184841468372587,0.0,0.7272727272727273,1.0,0.04948827847511034,0.9377380276655222,Neutral
0.0428464646644214,0.2995431961051201,0.5490270200756404,0.03006289213634925,0.3073607924630327,3.348001784570039,0.0,0.7236842105263158,1.0,0.04897234069770524,0.9367635485373045,Neutral
0.005488323418157789,0.3283043075726424,0.5523005800523986,0.030719176342143044,-0.19139156126551202,3.3205881235070525,0.0,0.6363636363636364,1.0,0.04800961106154659,0.9352267167784951,Neutral
-0.019760920080899757,0.3396314972365486,0.5564099635665379,0.0315990159801444,-0.7236875316188235,3.218027203637029,0.0,0.5769230769230769,1.0,0.044454829604231576,0.9343518798167889,Neutral
